ID,food_type,desc_text,cleaned
3254387,b,Coffee,['coffee']
783247,m,"Probiotic, Multivitamin, Omega Supplement","['probiotic', 'multivitamin', 'omega', 'supplement']"
7485575,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4990161,f,"Spinach, Turkey Sausage, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'turkey sausage', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
8022778,b,Coffee,['coffee']
4998597,m,Hydrolyzed Collagen,['collagen']
332226,w,Water,['water']
6518307,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2164262,w,Water,['water']
3283207,b,Coffee,['coffee']
8248076,m,"Probiotic, Omega Supplement, Multivitamin, Hydrolyzed Collagen","['probiotic', 'omega', 'supplement', 'multivitamin', 'collagen']"
3116841,b,Coffee,['coffee']
1690377,f,"Ground Beef, Tomato Sauce, Cheese","['ground beef', 'tomato sauce', 'cheese']"
5520382,f,Watermelon,['watermelon']
1712731,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4752623,f,"Spinach, Turkey Sausage, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'turkey sausage', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
4392733,w,Water,['water']
5412224,w,Water,['water']
3665082,w,Water,['water']
9975352,w,Water,['water']
2846177,w,Water,['water']
9517546,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
5550517,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2253234,w,Water,['water']
58496,b,Coffee,['coffee']
1214681,m,"Probiotic, Omega Supplement, Multivitamin, Hydrolyzed Collagen","['probiotic', 'omega', 'supplement', 'multivitamin', 'collagen']"
8079778,f,"Spinach, Turkey Sausage, Avocado, Olive Oil","['spinach', 'turkey sausage', 'avocado', 'olive oil']"
6019229,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4514182,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6622572,w,Water,['water']
1962402,w,Water,['water']
1726227,w,Water,['water']
9034777,f,"Buckwheat Crepes, Sunflower Seed Butter, Strawberry Blueberry Sauce","['buckwheat', 'crepe', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
5062005,b,Coffee,['coffee']
1975210,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1372934,w,Water,['water']
6627880,m,"Probiotic, Multivitamin, Hydrolyzed Collagen","['probiotic', 'multivitamin', 'collagen']"
4555088,w,Water,['water']
2049247,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4009467,b,Coffee,['coffee']
3017625,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
2660317,m,"Probiotic, Multivitamin, Hydrolyzed Collagen, Omega Supplement","['probiotic', 'multivitamin', 'collagen', 'omega', 'supplement']"
5284518,w,Water,['water']
5017301,f,"Green Beans, Cucumber, Avocado, Olive Oil, Chicken","['green bean', 'cucumber', 'avocado', 'olive oil', 'chicken']"
2712389,w,Water,['water']
1982005,f,"Walnuts, Oat Seed Date Bar","['walnut', 'oat', 'seed', 'date', 'bar']"
4373481,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8954647,b,Coffee,['coffee']
5390234,f,"Buckwheat Pancakes, Sunflower Seed Butter, Strawberry Blueberry Sauce","['buckwheat', 'pancake', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
267653,m,"Probiotic, Multivitamin, Hydrolyzed Collagen, Omega Supplement","['probiotic', 'multivitamin', 'collagen', 'omega', 'supplement']"
9425999,b,Coffee,['coffee']
44838,w,Water,['water']
3323657,f,"Spinach, Avocado, Chicken, Olive Oil","['spinach', 'avocado', 'chicken', 'olive oil']"
5800635,f,"Chicken, Potato, Peas","['chicken', 'potato', 'pea']"
3097041,w,Water,['water']
2646827,w,Water,['water']
2086482,f,"Walnuts, Oat Seed Date Bar","['walnut', 'oat', 'seed', 'date', 'bar']"
5910364,w,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3857985,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3603650,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
9516497,m,"Probiotic, Multivitamin, Hydrolyzed Collagen, Omega Supplement","['probiotic', 'multivitamin', 'collagen', 'omega', 'supplement']"
1725161,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
809179,b,Coffee,['coffee']
1048860,f,"Spinach, Avocado, Chicken, Olive Oil","['spinach', 'avocado', 'chicken', 'olive oil']"
4498881,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
4308438,w,Water,['water']
7130269,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6435824,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
6628497,m,"Probiotic, Multivitamin, Hydrolyzed Collagen, Omega Supplement","['probiotic', 'multivitamin', 'collagen', 'omega', 'supplement']"
2512349,b,Coffee,['coffee']
8752423,f,Coffe,['coffee']
4818701,b,Coffee,['coffee']
8650477,b,Coffee,['coffee']
4096089,f,Toasted Pbj White Bread,"['white bread', 'toasted', 'pbj']"
7259727,w,Water,['water']
8607853,m,"Evening Primrose, Vitamin E, Vitamin D, Fish Oil, B Complex, B2","['evening primrose', 'vitamin e', 'vitamin', 'fish oil', 'b complex', 'b']"
2839598,w,Water,['water']
5550530,f,Choc Chip Granola,"['choc chip', 'granola']"
5896418,f,Apple,['apple']
9486099,w,Water,['water']
6692303,f,Sour Patch Kids,['sour patch kid']
8354515,f,Cheese Burger,['cheese burger']
836761,f,Strawberries,['strawberry']
7547326,w,Water,['water']
4129260,b,Rose Wine,['rose wine']
1257936,f,Choclate Chip Cookies,['chocolate chip cooky']
5077672,m,Amitriptyline 10 Mg,['mg']
2759990,f,Pizza Slice,['pizza slice']
7810744,f,Coffe,['coffee']
6307891,w,Water,['water']
2943112,f,Tacos,['taco']
9554358,w,Water,['water']
430153,f,Chips,['chip']
12919,f,Roast Beef Sandwich,['roast beef sandwich']
868952,f,Pasta Salad,['pasta salad']
7254630,f,Broccoli Salad,"['broccoli', 'salad']"
9726721,f,Doritos,['doritos']
6424155,f,Cake,['cake']
8618193,f,Choc Chip Granola,"['choc chip', 'granola']"
7751191,w,Water,['water']
4170566,m,Amitriptyline 10 Mg,['mg']
7429540,f,Coffe,['coffee']
7956256,b,Coffee,['coffee']
3072986,f,Grain Tofu Bowl,"['grain', 'tofu', 'bowl']"
8843383,w,Water,['water']
2464941,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil, B Complex, B2","['vitamin e', 'evening primrose', 'vitamin', 'fish oil', 'b complex', 'b']"
2579229,m,Amitriptyline 10 Mg,['mg']
9531529,f,Choc Chip Granola,"['choc chip', 'granola']"
6524945,f,Apple,['apple']
1130674,w,Water,['water']
9459237,f,Nut Bar,['nut bar']
6633409,w,Water,['water']
7243401,f,Salmon,['salmon']
2694637,f,Pasta,['pasta']
239192,b,Topo Chico,['topo chico']
2710,m,Amitriptyline 10 Mg,['mg']
4886158,f,Pretzels,['pretzel']
3635194,f,Pepperoni,['pepperoni']
8544014,b,Coconut Watermelon Water,"['coconut', 'watermelon', 'water']"
5909511,f,Eggs Bacon And Toast,"['egg', 'bacon', 'toast']"
6780782,b,Mimosa,['mimosa']
3742311,f,Ham And Chesse,['ham cheese']
8705226,f,Pretzels,['pretzel']
784794,w,Water,['water']
5644844,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil, B Complex, B2","['vitamin e', 'evening primrose', 'vitamin', 'fish oil', 'b complex', 'b']"
7751108,f,Tomotoes,[]
9240928,f,Roasted Potatoes,['roasted potato']
6452269,f,Pickles,['pickle']
8173935,b,Beer,['beer']
1193918,f,Choclate Cake,['chocolate cake']
4475970,w,Water,['water']
1503006,m,Amitriptyline 10 Mg,['mg']
4123522,f,Goldfish Cracker,['cracker']
8566868,f,Choc Chip Granola,"['choc chip', 'granola']"
5568060,f,Coffe,['coffee']
1194993,w,Water,['water']
4802185,b,Berrie Hibiscus Tea,"['hibiscus tea', 'berrie']"
6611155,f,Chicken Sausage And Egg Sandwi,"['chicken sausage', 'egg sandwich']"
2012862,f,Ham And Chesse,['ham cheese']
6812131,f,Crackers,['cracker']
4679747,w,Water,['water']
4597937,m,Tylenol,['tylenol']
344175,m,Beneadryl,[]
6261522,m,Amitriptyline 10 Mg,['mg']
2872616,w,Water,['water']
8670454,f,Toast And Jam,['toast jam']
5335412,w,Water,['water']
1804742,f,Pickels And Tomatoes,"['pickle', 'tomato']"
5280765,f,Salt And Pepper Chips,"['salt pepper', 'chip']"
5238017,f,Jalepeno Jack Cheese,"['jack', 'cheese']"
1900987,w,Water,['water']
9897669,m,Amitriptyline 10 Mg,['mg']
1243720,b,Coffee,['coffee']
5995364,w,Water,['water']
5954081,f,Chipotle Barbacoa Bowl,"['chipotle', 'barbacoa', 'bowl']"
7700380,b,Ice Tea,['ice tea']
7353434,f,Toast And Jam,['toast jam']
9620912,b,Topo Chico,['topo chico']
1123567,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil, B Complex, B2","['vitamin e', 'evening primrose', 'vitamin', 'fish oil', 'b complex', 'b']"
6064936,f,Brownie Sundae,['brownie']
4963130,w,Water,['water']
2065329,m,Amitriptyline 10 Mg,['mg']
5977045,w,Water,['water']
4764266,b,Coffee,['coffee']
7646261,f,Toast And Jam,['toast jam']
7835114,w,Water,['water']
9999285,f,Pepperoni,['pepperoni']
6838868,f,Salad,['salad']
4306793,f,Roll,['roll']
5578459,b,Topo Chico,['topo chico']
8234657,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil, B Complex, B2","['vitamin e', 'evening primrose', 'vitamin', 'fish oil', 'b complex', 'b']"
326037,f,Peanut Mms,"['peanut', 'mm']"
274405,f,Rice Cake,['rice cake']
7976711,f,Pizza Slice,['pizza slice']
8963078,f,Pizza Slice,['pizza slice']
8419468,m,Amitriptyline 10 Mg,['mg']
6780609,f,Salmon Benadic,['salmon']
3117935,f,Teriakki Chicken,['chicken']
6515596,f,Lomien,[]
9835943,f,Steamed Vegtables,"['steamed', 'vegtables']"
3105109,w,Water,['water']
55128,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil","['vitamin e', 'evening primrose', 'vitamin', 'fish oil']"
4784869,b,Coffee,['coffee']
5821214,w,Water,['water']
4108409,f,Breakfast Taco,"['breakfast', 'taco']"
6536798,b,Iced Coffee,['iced coffee']
1613042,f,Pepperoni Cheese Sandwich,"['cheese sandwich', 'pepperoni']"
2630698,w,Water,['water']
1898400,f,Pizza,['pizza']
3334742,b,Topo Chico,['topo chico']
6847731,m,Amitriptyline 10 Mg,['mg']
1668449,b,Coffee,['coffee']
4252255,w,Water,['water']
4371293,f,Choc Chip Granola,"['choc chip', 'granola']"
7618255,f,Choc Chip Granola,"['choc chip', 'granola']"
5307367,f,Fried Dumplings,"['fried', 'dumpling']"
6884964,f,California Roll,['roll']
1489872,w,Water,['water']
5370106,w,Water,['water']
5323012,f,Veggie Enchiladas,"['veggie', 'enchilada']"
8849255,f,Spanish Rice,['spanish rice']
8641488,f,Spanish Rice,['spanish rice']
3187428,w,Water,['water']
2438675,f,Salt And Pepper Chips,"['salt pepper', 'chip']"
9645783,f,Coffe,['coffee']
1468427,w,Water,['water']
2570413,f,Chips And Queso,"['chip', 'queso']"
4185045,f,Chicken Fajita Taco,"['chicken fajita', 'taco']"
9392307,w,Water,['water']
8007853,w,Water,['water']
4385708,f,Rotisserie Chicken,['rotisserie chicken']
9954818,f,Cheese And Pickles,"['cheese', 'pickle']"
7802826,w,Water,['water']
1196601,f,Popcorn,['popcorn']
5987838,w,Water,['water']
5027164,f,Pepperoni,['pepperoni']
27137,f,Chips And Dip,['chip']
162370,m,Amitriptyline 10 Mg,['mg']
3162768,w,Water,['water']
6816863,b,Roobios Tea Vinegar And Lemon,"['tea', 'vinegar', 'lemon']"
846460,b,Schizandra And Shanzhuyu Tea,['tea']
5383451,f,Electrolyte Powder With Wager,"['electrolyte', 'powder']"
8205804,f,Acai Honeyhempseedraspbcacao,['acai']
6965953,b,Roobios Tea Vinegar And Lemon,"['tea', 'vinegar', 'lemon']"
2010768,f,Handful Of Peanuts,"['handful', 'peanut']"
403310,f,Codpotatochipotleturmericcooil,[]
7169571,f,Two Homemade Chips,"['two', 'homemade', 'chip']"
1544301,w,Water,['water']
1431587,w,Water,['water']
1105461,f,Jobstears W Nutmeg,"['w', 'nutmeg']"
8554736,f,Kiwi Coconut Small Smoothie,"['kiwi', 'coconut', 'small', 'smoothie']"
2428588,w,Water,['water']
2216231,f,Eggtomatoeshisitopepperbutter,[]
3283504,f,Raw Radish,['raw']
4061881,b,1 Spoon Kiefer Drink,"['spoon', 'drink']"
9468851,f,Handful Of Peanuts And Gojiber,"['handful', 'peanut']"
6764738,f,Broccoli With Pepper Sauce,"['broccoli', 'pepper', 'sauce']"
2743551,f,Spoon Full Of Black Cj Mc Olive Paste,"['spoon', 'full', 'black', 'olive', 'paste']"
401826,w,Water,['water']
2524149,f,Apples W Cinnamon,"['apple', 'w', 'cinnamon']"
8823311,b,1 Spoon Kiefer Drink,"['spoon', 'drink']"
3302532,f,Handful Of Peanuts And Gojiber,"['handful', 'peanut']"
8174503,b,Matcha Coconutmilknectar 2Sips,"['matcha', 'sip']"
5526606,b,Ginger Lemonade,"['ginger', 'lemonade']"
3662968,b,Matcha Coconutmilknectar 2Sips,"['matcha', 'sip']"
4893562,w,Water,['water']
6207889,f,Water With Copaiba Essoil,"['water', 'copaiba']"
3901545,f,5 Small Fish Tacos In Merrhzs,"['fish taco', 'small']"
5271649,f,5Smallfishtacoslettucewraps,[]
6181598,w,Water,['water']
2505890,b,Green Juice,['green juice']
3378942,b,Roobios Tea Vinegar And Lemon,"['tea', 'vinegar', 'lemon']"
7739370,f,Brusselsprbeatsarugulatahini,[]
9910378,w,Water,['water']
821203,f,Chicken And Kimchi,"['chicken', 'kimchi']"
6839212,w,Water,['water']
9233818,w,Water,['water']
1944791,w,Water,['water']
8716814,f,Half Papaya,"['half', 'papaya']"
8359870,b,Grapefruit Juice,['grapefruit juice']
4219943,b,Matcha Coconutmilknectar 2Sips,"['matcha', 'sip']"
1093318,b,A Few Sips Of Kombucha,"['sip', 'kombucha']"
8845079,w,Water,['water']
2676979,w,Water,['water']
6363088,f,Electrolyte Powder With Wager,"['electrolyte', 'powder']"
4789990,f,Sushi,['sushi']
9917934,f,Avolettuccarrotcucwrapx2,[]
4257083,f,Handful Of Peanuts And Gojiber,"['handful', 'peanut']"
1572313,f,Apple And Peanutbutter,"['apple', 'peanutbutter']"
7131665,w,Water With 2 Drops Digizesoil,['water']
3538988,b,Schizandra Berry Tea,"['berry', 'tea']"
9398365,f,Handful Cashews,"['handful', 'cashew']"
2593456,f,Hummusspinachbeetpotat,[]
2719232,w,Water,['water']
5299291,w,Water,['water']
768874,f,2Bites Minipear,['bite']
5293060,f,Eggtomatoavo,[]
4532876,f,Butternut Squash And Cocodrink,['butternut squash']
1834954,f,10 Small Asparagus,"['small', 'asparagus']"
3478676,w,Water With 2 Drops Digizesoil,['water']
2839785,b,Electrolyte Powder Fizzywater,"['electrolyte', 'powder']"
2539140,f,Grapes,['grape']
4244446,b,Cacaochicorycoconutdrink,[]
3417881,b,Tangerine Juice,"['tangerine', 'juice']"
8033268,f,Tofuspinachcarrots,[]
8052651,f,Salmon,['salmon']
2650035,b,Cinnamon Tea,"['cinnamon', 'tea']"
2928762,b,Rooibos Tea,['rooibos tea']
151483,f,Rice With Ghee,"['rice', 'ghee']"
4277930,w,Water,['water']
2836597,w,Water,['water']
2130358,w,Water,['water']
6356562,b,Green Juice,['green juice']
7980821,b,Banana Smoothie,['banana smoothie']
2290466,w,Water,['water']
5732990,b,Matcha Coconutmilknectar 2Sips,"['matcha', 'sip']"
3027805,w,Water,['water']
8416445,b,Cinnamon Tea,"['cinnamon', 'tea']"
7772843,b,Grapefruit Juice,['grapefruit juice']
1983324,f,Tuna And Peppers,"['tuna', 'pepper']"
2108943,f,Saucescashewserannochipotle,[]
4551921,f,Halotopminticecream,[]
954589,w,Water,['water']
2253054,w,Water,['water']
4980562,f,Collards With Onion,"['collard', 'onion']"
8975457,f,Hummus,['hummus']
9492749,w,Water,['water']
1756248,w,Water,['water']
9051591,w,Water,['water']
1896436,w,Water,['water']
4570315,b,Matcha Fizzy Drink,"['matcha', 'fizzy', 'drink']"
5186563,w,Water,['water']
9937303,f,Bite Of Sweet Potato Doughnut,"['sweet potato', 'bite', 'doughnut']"
1849689,f,Vegan Chocolate Popsicle,"['vegan', 'chocolate', 'popsicle']"
7514111,f,Rice And Peppers,"['rice', 'pepper']"
7081353,b,Green Juice Partial,"['green juice', 'partial']"
6596682,w,Water,['water']
9710216,b,Ginger Lemonade,"['ginger', 'lemonade']"
3543432,f,Crab,['crab']
119470,f,Beets And Tatsoi,['beet']
9710457,f,Coconutberriescreamnutshoney,[]
6474213,f,Small Potato And 2 Figs,"['small', 'potato', 'fig']"
9171800,w,Water,['water']
2446022,f,Beets Green Beans Oliveoil,"['green bean', 'beet', 'oliveoil']"
8389201,f,Peach And 3Figs,"['peach', 'fig']"
6576472,b,Coconut Water,['coconut water']
6509458,f,Handful Gojiberries,['handful']
9922210,f,Cocnutyogrtfruircreamhoneynuts,[]
6726410,f,Zucchini And Pinenuts,"['zucchini', 'pinenuts']"
6109742,f,2 Figs,['fig']
5836688,f,Chipotle Pepper Nd Hummus,"['chipotle', 'pepper', 'hummus']"
6223655,w,Water,['water']
3307003,b,Cinnamon Tea,"['cinnamon', 'tea']"
5894476,w,Water,['water']
5012992,w,Water,['water']
8623645,w,Water,['water']
2150863,w,Water,['water']
1590598,f,Sweet Potatoes With Olivoil,['sweet potato']
4629107,w,Water,['water']
1287784,w,Water,['water']
1519704,b,Dandelionnettletea,[]
3752026,b,Grapefruit Juice,['grapefruit juice']
4164367,b,Raspberrychia Kombucha,['kombucha']
319711,f,Applesweetpotatoesmoothie,[]
4231998,f,Coconutpeachraspbrysmoothie,[]
2202142,w,Water,['water']
679478,f,Chickensalad,[]
2383714,w,Water,['water']
2369152,w,Water,['water']
9178560,w,Water,['water']
2088926,w,Water,['water']
8561816,b,Electrolyte Powder Fizzywater,"['electrolyte', 'powder']"
1500002,f,Sweet Potato And Avocado,"['sweet potato', 'avocado']"
8132964,f,Acai Bowl And Cacaodrink,['acai bowl']
9331891,b,Green Juice,['green juice']
169506,f,Bite Of Kavachocolate,['bite']
9528657,f,Eggplant Fish Mungbeancurry,"['eggplant', 'fish']"
2790369,w,Water,['water']
3672961,w,Water,['water']
5012882,f,Riceasparagusmungbeans,[]
2785541,w,Water,['water']
8392833,w,Water,['water']
9398603,w,Water,['water']
8463598,b,Greens Powder With Waternlime,"['green', 'powder']"
7279220,f,Vegan Burrito,"['vegan', 'burrito']"
5036097,f,Vegan Cupcake,"['vegan', 'cupcake']"
9730327,f,Curry Rice Vegankeylimepie,['curry rice']
4329838,w,Water,['water']
5331767,w,Water,['water']
795591,f,Coconutyogurtfruutnuts,[]
7039989,b,Watermelon Juice,"['watermelon', 'juice']"
8590176,w,Water,['water']
8920024,w,Water,['water']
9396955,f,Rawveganchocolate,[]
3807756,w,Water,['water']
471985,b,Cacaoreshicoconutmilk,[]
5689419,f,Curry Rice Avocado,"['curry rice', 'avocado']"
8447271,w,Water,['water']
1725494,f,Vegan Chocolate Popsicle,"['vegan', 'chocolate', 'popsicle']"
6842912,f,Curry Rice,['curry rice']
8925827,f,Eggs And Tomato,"['egg', 'tomato']"
2293293,w,Water,['water']
5707483,w,Water,['water']
1713541,b,Grape Juice,['grape juice']
7197635,f,Curry Rice,['curry rice']
8741719,w,Water,['water']
6907042,f,Vegan Pizza,"['vegan', 'pizza']"
9319091,f,Grapes,['grape']
4476562,w,Water,['water']
339153,f,Grapes Blueberry Nuts,"['grape', 'blueberry', 'nut']"
2375664,f,Okra Corn Peppers Cucumber,"['okra', 'corn', 'pepper', 'cucumber']"
292702,w,Water,['water']
6772445,w,Water,['water']
1081457,b,Tea,['tea']
3578540,f,Grapes Coconutyog Chickensoup,['grape']
4233037,b,Cacaochicorycoconutdrink,[]
7529221,f,Carob Nutsquares,[]
6129126,w,Water,['water']
6759378,f,Okra Corn Peppers Cucumber,"['okra', 'corn', 'pepper', 'cucumber']"
9117568,w,Water,['water']
2813053,f,Carob Nutsquares,[]
2431174,w,Water,['water']
329482,f,Blueberry Smoothie,"['blueberry', 'smoothie']"
4373744,f,Blueberry Smoothie,"['blueberry', 'smoothie']"
8784048,w,Water,['water']
6613675,b,Kombucha,['kombucha']
9683695,f,Tuna Salad Kaleoliveoilgarlic,['tuna salad']
7360486,w,Water,['water']
2068965,b,"Grapefruit Juice, Grapefruit","['grapefruit juice', 'grapefruit']"
9262208,f,Chloerella Tablets,['tablet']
6236741,w,Water,['water']
5740098,w,Water,['water']
9720232,f,Kale And Dressing,"['kale', 'dressing']"
4260355,f,Rawvegankeylime,[]
715128,b,Electrolyte Powder Fizzywater,"['electrolyte', 'powder']"
3448419,b,Watermelon Juice,"['watermelon', 'juice']"
3505258,b,Green Juice,['green juice']
519606,f,Smoothie Bowl,"['smoothie', 'bowl']"
8964267,f,Eggsasparagusroastedgarlic,[]
8858252,w,Water,['water']
1497792,w,Water,['water']
7574041,w,Water,['water']
2203832,f,Sweet Potatoes With Ghee,"['sweet potato', 'ghee']"
651882,b,Coconut Water,['coconut water']
