,ID,food_type,desc_text,cleaned
5407,877087,w,Half Pint Water,"['pint water', 'half']"
5408,2442933,b,Can Coke Zero,['coke zero']
5409,9111876,w,Half Pint Water,"['pint water', 'half']"
5410,99051,f,Half Nectarine,"['half', 'nectarine']"
5411,8023018,w,Half Pint Water,"['pint water', 'half']"
5412,467789,w,Water,['water']
5413,6153748,b,Pint Cider,['cider']
5414,6018255,f,Prawn Cocktail,"['prawn', 'cocktail']"
5415,6560354,f,Half Seabass And Veg,"['half', 'seabass', 'veg']"
5416,8754514,w,Half Pint Water,"['pint water', 'half']"
5417,122416,b,Small Glass White Wine,"['small glass', 'white wine']"
5418,4054118,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5419,8590178,b,Pint Cider,['cider']
5420,2559407,b,Pint Cider,['cider']
5421,5017968,w,Half Pint Water,"['pint water', 'half']"
5422,5755219,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5423,3611367,b,Glass Orange Juice,"['orange juice', 'glass']"
5424,3258903,f,Ham Salad,"['ham', 'salad']"
5425,835084,b,Can Coke Zero,['coke zero']
5426,1374036,w,Water,['water']
5427,3981999,w,Pint Of Water,['pint water']
5428,2181809,w,Pint Of Water,['pint water']
5429,5388807,f,Half Nectarine,"['half', 'nectarine']"
5430,1180337,f,Carpaccio,['carpaccio']
5431,3742392,f,Vegetarian Pizza,"['vegetarian', 'pizza']"
5432,4750891,b,Pint Cider,['cider']
5433,323703,b,Half Pint Cider,"['half', 'cider']"
5434,7372123,b,Half Bottle White Wine,"['white wine', 'half', 'bottle']"
5435,2598323,b,Pint Cider,['cider']
5436,4896988,b,Pint Cider,['cider']
5437,5055057,b,Pint Cider,['cider']
5438,2488397,b,Pint Cider,['cider']
5439,7999987,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5440,123621,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5441,9177123,b,Glass Orange Juice,"['orange juice', 'glass']"
5442,8978387,w,Half Pint Water,"['pint water', 'half']"
5443,2217455,w,Water,['water']
5444,1277308,w,Half Pint Water,"['pint water', 'half']"
5445,9594002,f,Ham Salad,"['ham', 'salad']"
5446,1908926,b,Can Coke Zero,['coke zero']
5447,8597787,f,"Slice Gluten Free Bread, I","['gluten free bread', 'slice']"
5448,7472874,w,Half Pint Water,"['pint water', 'half']"
5449,4057713,w,Water,['water']
5450,4556906,f,Dim Sum Steamed,['steamed']
5451,7616785,f,"Mixed Seafood And Vegetables, Rice","['mixed', 'seafood', 'vegetable', 'rice']"
5452,3888585,w,Pint Of Water,['pint water']
5453,9594845,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5454,6911430,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5455,6634824,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5456,4871380,w,Half Pint Water,"['pint water', 'half']"
5457,9219329,w,Half Pint Water,"['pint water', 'half']"
5458,6606192,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5459,7973466,b,Glass Orange Juice,"['orange juice', 'glass']"
5460,8936889,w,Half Pint Water,"['pint water', 'half']"
5461,8102546,w,Half Pint Water,"['pint water', 'half']"
5462,9159508,w,Half Pint Water,"['pint water', 'half']"
5463,7320186,b,Pint Cider,['cider']
5464,869628,b,Pint Cider,['cider']
5465,971488,f,Melon And Procetto Ham,"['melon', 'ham']"
5466,9575060,f,"Seabass Carrots Runner Beans, Salad Small Chips","['seabass', 'carrot', 'runner', 'bean', 'salad', 'small', 'chip']"
5467,968834,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
5468,7930142,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
5469,2769364,b,Glass Port,"['glass', 'port']"
5470,2829384,b,Pint Cider,['cider']
5471,6888126,b,Pint Cider,['cider']
5472,3611208,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5473,3271760,w,Half Pint Water,"['pint water', 'half']"
5474,1432475,w,Half Pint Water,"['pint water', 'half']"
5475,602488,w,Half Pint Water,"['pint water', 'half']"
5476,8067947,f,Ham Salad,"['ham', 'salad']"
5477,1025723,b,Can Coke Zero,['coke zero']
5478,4321583,b,Pint Cider,['cider']
5479,6791807,w,Half Pint Water,"['pint water', 'half']"
5480,1551866,f,Banana,['banana']
5481,6280380,w,Half Pint Water,"['pint water', 'half']"
5482,8756570,f,Twix Bar,['bar']
5483,2526775,w,Half Pint Water,"['pint water', 'half']"
5484,6096954,b,Pint Cider,['cider']
5485,7169017,f,"Tuna White Bean Salad Tomato, Leaves Olives Peppers, Chips","['white bean', 'tuna', 'salad', 'tomato', 'olive', 'pepper', 'chip']"
5486,9689293,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5487,1545502,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5488,2482610,b,Gin And Slimline Tonic,"['gin', 'tonic']"
5489,3423313,w,Pint Of Water,['pint water']
5490,2977992,w,Half Pint Water,"['pint water', 'half']"
5491,2483186,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5492,3681446,b,Glass Orange Juice,"['orange juice', 'glass']"
5493,6052777,f,"Ham Salad, Leaves Olives Peppers","['ham', 'salad', 'olive', 'pepper']"
5494,8970559,f,Half Nectarine,"['half', 'nectarine']"
5495,5327005,w,Half Pint Water,"['pint water', 'half']"
5496,1590773,w,Half Pint Water,"['pint water', 'half']"
5497,6220026,b,Pint Cider,['cider']
5498,3053644,b,Pint Cider,['cider']
5499,8585198,b,Pint Cider,['cider']
5500,9120589,f,Carpaccio,['carpaccio']
5501,6493862,f,"Gluten Free Pasta Prawns Rocket, Cherry Tomatoes, Spicy Garlic Sauce","['gluten free', 'pasta', 'prawn', 'cherry tomato', 'spicy', 'garlic', 'sauce']"
5502,9118361,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5503,9749355,f,Half Tiramisu,['half']
5504,1171621,w,Half Pint Water,"['pint water', 'half']"
5505,8219628,w,Half Pint Water,"['pint water', 'half']"
5506,3481218,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5507,3692634,f,"Ham Salad, Egg, Tomato Peppers Leaves Carrots","['ham', 'salad', 'egg', 'tomato', 'pepper', 'carrot']"
5508,2712519,w,Half Pint Water,"['pint water', 'half']"
5509,8387073,w,Half Pint Water,"['pint water', 'half']"
5510,3348886,f,Quarter Cantaloupe Melon,"['quarter', 'cantaloupe', 'melon']"
5511,2604140,f,Melon And Procetto Ham,"['melon', 'ham']"
5512,8892986,f,"Fillet Steak Carrots Cauliflower, Runner Beans","['fillet', 'steak', 'carrot', 'cauliflower', 'runner', 'bean']"
5513,5366014,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5514,4455468,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5515,5875004,w,Half Pint Water,"['pint water', 'half']"
5516,3237644,w,Half Pint Water,"['pint water', 'half']"
5517,120594,b,Pint Cider,['cider']
5518,4019790,b,Pint Cider,['cider']
5519,3779417,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5520,1387320,w,Half Pint Water,"['pint water', 'half']"
5521,5218730,w,Half Pint Water,"['pint water', 'half']"
5522,5737184,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5523,819271,b,Glass Orange Juice,"['orange juice', 'glass']"
5524,392322,f,Boiled Egg,['boiled egg']
5525,8072672,f,Ham Salad,"['ham', 'salad']"
5526,4264434,b,Can Coke Zero,['coke zero']
5527,7890798,f,Half Nectarine,"['half', 'nectarine']"
5528,7020615,w,Half Pint Water,"['pint water', 'half']"
5529,5854691,f,Quarter Cantaloupe Melon,"['quarter', 'cantaloupe', 'melon']"
5530,9391136,w,Half Pint Water,"['pint water', 'half']"
5531,8690414,b,Pint Cider,['cider']
5532,4682975,b,Pint Cider,['cider']
5533,715626,w,Half Pint Water,"['pint water', 'half']"
5534,9462683,b,Glass Prosecco,"['glass', 'prosecco']"
5535,878080,f,2 Chicken Drumsticks,"['chicken', 'drumstick']"
5536,136331,b,Glass Prosecco,"['glass', 'prosecco']"
5537,1631517,b,Glass Prosecco,"['glass', 'prosecco']"
5538,3805334,f,Bbq Chicken Thighs And Salad,"['bbq chicken', 'salad']"
5539,3925269,b,Glass Prosecco,"['glass', 'prosecco']"
5540,6107297,w,Pint Of Water,['pint water']
5541,5002325,w,Half Pint Water,"['pint water', 'half']"
5542,8002823,w,Half Pint Water,"['pint water', 'half']"
5543,2675970,b,Glass Orange Juice,"['orange juice', 'glass']"
5544,6538955,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5545,1259732,w,Water,['water']
5546,3257533,b,Can Coke Zero,['coke zero']
5547,328729,f,"Ham Salad, Boiled Egg, Tomato Peppers Leaves Carrots","['ham', 'salad', 'boiled egg', 'tomato', 'pepper', 'carrot']"
5548,9240362,w,Half Pint Water,"['pint water', 'half']"
5549,801404,f,Half Nectarine,"['half', 'nectarine']"
5550,6479328,w,Half Pint Water,"['pint water', 'half']"
5551,9738217,f,Half Nectarine,"['half', 'nectarine']"
5552,8571974,w,Half Pint Water,"['pint water', 'half']"
5553,7918798,w,Half Pint Water,"['pint water', 'half']"
5554,8460763,f,Mini Magnum Ice Cream,"['ice cream', 'mini']"
5555,7402280,w,Half Pint Water,"['pint water', 'half']"
5556,8229340,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5557,9083033,f,Fish Soup,"['fish', 'soup']"
5558,2416765,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5559,9515730,f,"Squid Prawn Kebab, Broccoli Carrots Runner Beans","['prawn', 'kebab', 'broccoli', 'carrot', 'runner', 'bean']"
5560,5427618,b,Pint Cider,['cider']
5561,6119122,b,Pint Cider,['cider']
5562,8438539,b,Pint Cider,['cider']
5563,5902506,w,Half Pint Water,"['pint water', 'half']"
5564,7236457,w,Half Pint Water,"['pint water', 'half']"
5565,5643022,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5566,6888480,b,Glass Orange Juice,"['orange juice', 'glass']"
5567,5454750,f,"Chicken Salad, Peppers Carrots Onions, Cherry Tomatoes","['chicken salad', 'pepper', 'carrot', 'onion', 'cherry tomato']"
5568,8051719,b,Can Coke Zero,['coke zero']
5569,6123185,w,Half Pint Water,"['pint water', 'half']"
5570,5161786,w,Half Pint Water,"['pint water', 'half']"
5571,1201248,f,Half Nectarine,"['half', 'nectarine']"
5572,2291446,w,Half Pint Water,"['pint water', 'half']"
5573,6019489,w,Half Pint Water,"['pint water', 'half']"
5574,4359397,b,Pint Cider,['cider']
5575,7695511,b,Half Pint Cider,"['half', 'cider']"
5576,7212529,f,Dim Sum Steamed,['steamed']
5577,4938528,f,Mixed Seafood And Vegetables,"['mixed', 'seafood', 'vegetable']"
5578,3656403,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5579,8364734,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5580,2665244,w,Half Pint Water,"['pint water', 'half']"
5581,4783983,b,Pint Cider,['cider']
5582,3288305,f,Nuts And Seeds,"['nut', 'seed']"
5583,1231996,b,Pint Cider,['cider']
5584,7910137,w,Half Pint Water,"['pint water', 'half']"
5585,424665,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5586,7001999,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5587,854943,w,Half Pint Water,"['pint water', 'half']"
5588,949937,w,Half Pint Water,"['pint water', 'half']"
5589,9723731,w,Half Pint Water,"['pint water', 'half']"
5590,5087292,b,Can Coke Zero,['coke zero']
5591,9958696,f,"Ham Salad, Boiled Egg, Tomato Peppers Leaves Carrots","['ham', 'salad', 'boiled egg', 'tomato', 'pepper', 'carrot']"
5592,7126123,b,Can Coke Zero,['coke zero']
5593,9247898,b,Can Coke Zero,['coke zero']
5594,8868953,w,Half Pint Water,"['pint water', 'half']"
5595,5375545,w,Half Pint Water,"['pint water', 'half']"
5596,9345432,f,Saute Prawns,['prawn']
5597,886113,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
5598,9351782,f,Fillet Steak Carrots Cauliflower,"['fillet', 'steak', 'carrot', 'cauliflower']"
5599,1845868,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
5600,2545914,w,Half Pint Water,"['pint water', 'half']"
5601,2322271,w,Half Pint Water,"['pint water', 'half']"
5602,2036160,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5603,1434391,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5604,1114436,w,Half Pint Water,"['pint water', 'half']"
5605,6072258,w,Half Pint Water,"['pint water', 'half']"
5606,4719695,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5607,2101865,w,Half Pint Water,"['pint water', 'half']"
5608,8657956,f,"Boiled Egg, Tomato Peppers Onions","['boiled egg', 'tomato', 'pepper', 'onion']"
5609,3336312,b,Can Coke Zero,['coke zero']
5610,6282193,f,Banana,['banana']
5611,8309759,f,Twix Bar,['bar']
5612,88819,w,Pint Of Water,['pint water']
5613,762416,w,Pint Of Water,['pint water']
5614,3820950,f,Carpaccio,['carpaccio']
5615,2360359,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5616,8688348,f,"Vegetarian Pizza, Prawns","['vegetarian', 'pizza', 'prawn']"
5617,9346471,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5618,1198914,b,Pint Cider,['cider']
5619,4719342,b,Pint Cider,['cider']
5620,8011133,b,Gin And Slimline Tonic,"['gin', 'tonic']"
5621,5822243,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5622,6914530,b,Glass Orange Juice,"['orange juice', 'glass']"
5623,3209437,w,Half Pint Water,"['pint water', 'half']"
5624,8308227,w,Half Pint Water,"['pint water', 'half']"
5625,4648127,w,Water,['water']
5626,8972891,f,"Tomato Peppers Leaves Carrots, Boiled Egg, Ham Salad","['tomato', 'pepper', 'carrot', 'boiled egg', 'ham', 'salad']"
5627,6152354,b,Can Coke Zero,['coke zero']
5628,4379475,f,Half Nectarine,"['half', 'nectarine']"
5629,5759959,w,Half Pint Water,"['pint water', 'half']"
5630,7631585,b,Pint Cider,['cider']
5631,4745250,b,Half Pint Cider,"['half', 'cider']"
5632,1906682,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5633,37747,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5634,5482553,f,Fish Soup,"['fish', 'soup']"
5635,1385956,f,Lamb Chops And Chips,"['lamb chop', 'chip']"
5636,2109894,b,Pint Cider,['cider']
5637,7024147,b,Pint Cider,['cider']
5638,499806,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5639,303551,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5640,1714557,b,Glass Orange Juice,"['orange juice', 'glass']"
5641,1213548,f,"Boiled Egg, Tomato Peppers Leaves Carrots, Ham Salad","['boiled egg', 'tomato', 'pepper', 'carrot', 'ham', 'salad']"
5642,7898131,b,Can Coke Zero,['coke zero']
5643,5474618,w,Pint Of Water,['pint water']
5644,3472533,f,Bowl Cornflakes,"['bowl', 'cornflakes']"
5645,773580,b,Glass Orange Juice,"['orange juice', 'glass']"
5646,7185629,w,Pint Of Water,['pint water']
5647,3562417,f,Prawn Cocktail,"['prawn', 'cocktail']"
5648,1625458,f,"Grilled Salmon, Broccoli Carrots Runner Beans, Potato","['grilled', 'salmon', 'broccoli', 'carrot', 'runner', 'bean', 'potato']"
5649,866736,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5650,9607198,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5651,3114718,b,Pint Cider,['cider']
5652,8054169,b,Pint Cider,['cider']
5653,8973642,f,Octopus,[]
5654,5756812,f,Sea Bream Potatoes Veg,"['sea bream', 'potato', 'veg']"
5655,2235853,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5656,2206718,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
5657,339535,b,Small Glass White Wine,"['small glass', 'white wine']"
5658,5868714,w,Half Pint Water,"['pint water', 'half']"
5659,6058262,w,Half Pint Water,"['pint water', 'half']"
